,x,y,z,pred_x,pred_y,pred_z
420,-161.548,330.978,-110.572,-284.16064,288.37723,-116.87514
421,-160.685,331.961,-110.564,-283.73538,286.7346,-117.147285
422,-159.936,332.813,-110.562,-282.59692,290.90372,-116.97645
423,-159.044,333.83,-110.56,-285.66342,289.36057,-117.05275
424,-158.105,334.904,-110.558,-294.7079,295.5867,-118.015236
425,-157.31,335.813,-110.557,-284.15265,299.68445,-118.56605
426,-156.649,336.569,-110.556,-279.94272,308.45877,-120.03163
427,-155.872,337.457,-110.555,-276.16663,306.79797,-120.72337
428,-155.135,338.3,-110.555,-281.92896,309.22913,-120.79413
429,-154.368,339.177,-110.554,-278.90875,314.54373,-121.695145
430,-153.726,339.911,-110.553,-289.94318,315.9462,-122.29
431,-152.93,340.819,-110.553,-302.49493,315.37442,-122.58505
432,-152.229,341.617,-110.552,-293.27808,323.57254,-123.88254
433,-151.452,342.502,-110.552,-294.55426,327.96347,-125.120476
434,-150.761,343.288,-110.551,-296.4547,327.58963,-124.48628
435,-150.013,344.141,-110.543,-304.57623,328.93356,-125.21191
436,-149.362,344.886,-110.541,-302.8263,332.82925,-124.901306
437,-148.681,345.664,-110.539,-291.36554,340.8517,-124.49727
438,-148.126,346.3,-110.538,-291.25613,334.67734,-123.25884
439,-147.426,347.099,-110.537,-287.4539,332.04562,-123.102554
440,-146.794,347.822,-110.536,-286.3426,331.10178,-123.058624
441,-146.19,348.513,-110.535,-287.367,330.4301,-122.517204
442,-145.644,349.137,-110.534,-296.18924,334.0311,-123.14904
443,-145.002,349.871,-110.534,-281.69916,341.05014,-124.778336
444,-144.599,350.331,-110.533,-278.63052,343.02475,-124.714584
445,-143.919,351.109,-110.533,-283.7479,344.80832,-124.37395
446,-143.324,351.788,-110.532,-285.69757,342.42172,-124.12961
447,-142.767,352.422,-110.532,-283.96912,342.84232,-124.28769
448,-142.153,353.121,-110.532,-283.8855,346.42227,-124.46165
449,-141.452,353.918,-110.531,-284.37524,347.43802,-125.09
450,-140.81,354.65,-110.53,-295.7702,342.84903,-124.71475
451,-140.149,355.406,-110.529,-304.6413,346.08902,-124.89708
452,-139.468,356.184,-110.521,-300.72748,344.76288,-124.99759
453,-138.855,356.885,-110.52,-308.64355,347.23422,-125.60658
454,-138.184,357.652,-110.518,-310.86932,345.92398,-125.67146
455,-137.638,358.276,-110.517,-308.96777,344.78015,-126.08307
456,-136.977,359.032,-110.516,-323.34906,348.4614,-127.069305
457,-136.402,359.69,-110.515,-312.9161,350.6281,-127.07443
458,-135.788,360.391,-110.514,-312.38245,354.40665,-127.62225
459,-135.146,361.125,-110.513,-311.22192,354.7415,-127.832664
460,-134.667,361.673,-110.513,-311.76755,357.75308,-128.19255
461,-134.015,362.418,-110.512,-320.2425,355.79547,-127.98456
462,-133.468,363.041,-110.512,-309.17673,359.05728,-127.953926
463,-132.892,363.696,-110.511,-317.1959,359.15344,-127.57405
464,-132.268,364.407,-110.511,-313.96118,364.57376,-127.99052
465,-131.827,364.909,-110.511,-327.7339,364.98044,-128.25505
466,-131.194,365.631,-110.51,-326.26917,361.6986,-128.1063
467,-130.647,366.255,-110.51,-337.13348,355.51773,-128.83118
468,-130.025,366.967,-110.509,-336.1095,364.1425,-128.269
469,-129.421,367.658,-110.504,-341.44305,363.03296,-128.28346
470,-128.942,368.205,-110.5,-337.11423,362.85867,-128.14394
471,-128.309,368.928,-110.499,-341.29102,363.93558,-128.96751
472,-127.773,369.542,-110.497,-344.16876,363.00876,-128.33873
473,-127.179,370.221,-110.496,-341.03638,358.68808,-129.2086
474,-126.546,370.944,-110.495,-350.81424,363.74496,-129.45467
475,-126.258,371.273,-110.495,-353.56055,362.69705,-129.86046
476,-125.625,371.996,-110.494,-353.92377,359.25598,-130.0724
477,-124.992,372.719,-110.493,-358.81448,357.9211,-129.4482
478,-124.436,373.354,-110.492,-345.21313,363.62213,-129.30116
479,-123.861,374.009,-110.491,-346.52258,356.9268,-129.55128
480,-123.365,374.575,-110.49,-354.67877,361.26968,-130.68068
481,-122.897,375.11,-110.505,-376.83142,361.01614,-131.74846
482,-122.357,375.745,-110.617,-380.8528,373.90918,-136.00716
483,-122.08,376.215,-110.9,-367.3653,381.1285,-141.48451
484,-122.193,376.504,-111.373,-365.42105,380.26987,-142.18135
485,-122.389,376.581,-111.629,-356.46423,383.5081,-141.19138
486,-122.873,376.683,-111.915,-369.406,382.5656,-141.09193
487,-123.421,376.718,-111.955,-389.81946,374.50644,-139.67078
488,-124.144,376.678,-111.851,-399.85455,372.1507,-138.42741
489,-124.858,376.581,-111.697,-395.07346,362.28748,-136.10826
490,-125.335,376.496,-111.588,-371.4912,371.65033,-135.45474
491,-126.225,376.307,-111.391,-387.93484,365.08035,-133.39256
492,-126.9,376.15,-111.255,-397.01892,359.60706,-133.3344
493,-127.724,375.951,-111.107,-396.23117,356.12534,-133.27162
494,-128.559,375.75,-110.979,-393.3601,354.18628,-132.00624
495,-129.349,375.568,-110.946,-374.68414,354.9595,-131.38339
496,-130.265,375.375,-110.966,-373.86475,348.59012,-130.60204
497,-131.041,375.228,-110.981,-376.34192,345.39246,-130.2774
498,-131.935,375.081,-110.966,-374.879,343.1584,-129.55986
499,-132.852,374.963,-110.973,-373.5088,347.7085,-128.88002
500,-133.689,374.882,-110.958,-368.28546,340.72836,-129.64331
501,-134.616,374.826,-110.969,-362.92963,344.35367,-129.61266
502,-135.387,374.8,-110.953,-360.85138,346.38174,-130.19954
503,-136.232,374.795,-110.954,-361.16357,349.0094,-129.98889
504,-137.151,374.811,-110.956,-346.77042,355.8457,-130.17897
505,-137.639,374.827,-110.957,-346.9655,355.0653,-130.65187
506,-138.53,374.865,-110.956,-354.38135,356.67145,-130.54237
507,-139.378,374.911,-110.955,-345.58252,367.16373,-131.49844
508,-140.14,374.956,-110.953,-342.34644,363.35483,-131.44398
509,-141.076,375.013,-110.945,-344.89484,363.784,-132.4329
510,-141.839,375.058,-110.943,-351.43607,367.67914,-132.81036
511,-142.617,375.101,-110.941,-355.08044,368.89462,-132.66454
512,-143.439,375.142,-110.941,-353.3842,372.77054,-133.40593
513,-143.756,375.155,-110.94,-352.0028,368.01422,-133.79884
514,-144.564,375.186,-110.94,-351.29144,376.68762,-133.41273
515,-145.329,375.208,-110.94,-360.5913,365.53195,-133.73778
516,-145.719,375.217,-110.936,-362.88922,365.89594,-133.87314
517,-146.513,375.23,-110.924,-352.93304,374.4608,-133.98708
518,-147.076,375.235,-110.922,-364.74622,367.42172,-134.17923
519,-147.293,375.236,-110.921,-357.5531,368.73373,-134.16054
520,-148.246,375.236,-110.919,-356.27234,370.41373,-134.4134
521,-148.853,375.232,-110.918,-361.95782,366.4418,-134.32985
522,-149.517,375.225,-110.917,-355.50827,364.70364,-134.31474
523,-150.312,375.213,-110.915,-354.62115,363.3465,-134.12093
524,-150.876,375.204,-110.915,-359.24347,365.25284,-133.7673
525,-151.757,375.187,-110.913,-363.81274,361.6771,-133.23189
526,-152.61,375.17,-110.912,-358.0381,360.59488,-133.50798
527,-153.274,375.157,-110.912,-354.8605,367.2173,-134.28319
528,-154.17,375.14,-110.911,-359.96616,357.42053,-134.49309
529,-155.037,375.125,-110.91,-349.64325,363.32693,-133.88026
530,-155.847,375.113,-110.91,-348.26,368.32523,-133.55493
531,-156.714,375.103,-110.909,-360.80997,358.06683,-134.14552
532,-157.422,375.097,-110.906,-362.99353,361.6296,-134.31044
533,-158.274,375.092,-110.892,-366.00308,357.97043,-134.4999
534,-159.127,375.089,-110.889,-365.5197,359.0358,-134.54454
535,-159.994,375.088,-110.887,-359.28073,360.5654,-135.53957
536,-160.832,375.089,-110.885,-353.5449,368.37894,-134.8167
537,-161.655,375.092,-110.884,-362.63434,366.23526,-134.51912
538,-161.973,375.093,-110.883,-365.62665,374.43356,-134.91321
539,-162.349,375.094,-110.883,-363.17157,367.03592,-135.82744
540,-162.797,375.096,-110.882,-368.474,367.24237,-134.24553
541,-163.621,375.1,-110.881,-360.41803,368.94547,-135.05333
542,-164.459,375.105,-110.88,-355.14954,380.06934,-134.5284
543,-165.08,375.109,-110.88,-357.0345,363.75467,-134.95477
544,-165.962,375.112,-110.879,-360.4261,361.4404,-134.02522
545,-166.756,375.116,-110.878,-360.97424,366.73605,-134.31236
546,-167.522,375.119,-110.878,-347.83966,376.56967,-134.9213
547,-168.404,375.121,-110.877,-352.6938,363.35547,-135.64977
548,-169.011,375.122,-110.877,-338.40268,370.80948,-135.40097
549,-169.285,375.123,-110.877,-352.11066,365.00165,-135.49077
550,-169.762,375.123,-110.869,-351.97803,364.2138,-136.21448
551,-170.138,375.123,-110.862,-341.19534,380.10324,-135.037
552,-170.947,375.123,-110.858,-350.22803,363.70483,-135.7705
553,-171.828,375.123,-110.856,-344.44055,369.26962,-135.50687
554,-172.565,375.121,-110.854,-351.1847,360.48798,-135.25821
555,-173.461,375.119,-110.852,-352.18555,357.83023,-134.6173
556,-174.357,375.118,-110.851,-348.64667,355.42566,-134.58183
557,-175.094,375.116,-110.85,-352.38574,348.58066,-133.97545
558,-176.019,375.114,-110.849,-352.40005,348.61426,-133.88127
559,-176.828,375.112,-110.848,-353.15167,350.3686,-133.44829
560,-177.16,375.112,-110.848,-341.4383,347.7195,-133.40392
561,-177.666,375.111,-110.847,-348.6516,345.64923,-133.80016
562,-178.273,375.109,-110.847,-348.25433,346.75668,-133.23877
563,-179.053,375.108,-110.846,-346.19992,347.22147,-132.68767
564,-179.978,375.106,-110.846,-335.8024,348.61276,-132.1414
565,-180.686,375.104,-110.845,-333.6645,350.58618,-132.21684
566,-181.582,375.102,-110.845,-335.02777,349.11832,-132.48743
567,-182.175,375.101,-110.831,-332.67386,347.87015,-132.56187
568,-183.114,375.099,-110.826,-335.4802,345.99765,-132.52843
569,-184.039,375.099,-110.823,-342.66626,343.97528,-132.76674
570,-184.429,375.099,-110.822,-341.82727,344.0369,-132.53899
571,-184.891,375.099,-110.821,-329.5725,349.27402,-132.87874
572,-185.628,375.099,-110.82,-331.60733,350.53067,-133.1627
573,-186.712,375.099,-110.818,-335.19916,351.31903,-133.34146
574,-187.637,375.099,-110.817,-336.1604,357.80606,-132.9593
575,-188.475,375.099,-110.816,-337.93463,352.55078,-132.87512
576,-189.414,375.099,-110.815,-342.23975,350.54303,-132.58954
577,-190.18,375.099,-110.815,-345.96722,353.52084,-132.70193
578,-191.105,375.099,-110.814,-345.99536,352.15552,-132.29579
579,-192.044,375.099,-110.814,-331.886,357.77603,-131.48488
580,-192.405,375.099,-110.813,-343.799,358.80573,-131.41522
581,-192.752,375.099,-110.813,-349.7083,350.47485,-131.40466
582,-193.055,375.099,-110.813,-338.35852,359.62662,-130.83493
583,-193.749,375.099,-110.813,-345.80884,354.96463,-131.17256
584,-194.645,375.097,-110.797,-353.41986,356.51895,-131.19646
585,-195.411,375.096,-110.793,-351.7138,355.98495,-130.59816
586,-196.365,375.094,-110.791,-350.43597,363.54196,-130.86037
587,-197.318,375.092,-110.789,-354.48184,354.30124,-130.14429
588,-198.156,375.09,-110.787,-350.64804,363.19412,-129.49403
589,-199.168,375.088,-110.786,-350.39996,365.17947,-130.15007
590,-199.731,375.088,-110.785,-348.37207,365.4616,-129.26183
591,-200.078,375.088,-110.785,-344.03683,369.0984,-129.29095
592,-200.584,375.088,-110.784,-345.4121,363.85242,-129.04295
593,-201.061,375.088,-110.784,-345.16962,368.26102,-129.39531
594,-201.971,375.088,-110.783,-349.39206,367.5681,-128.90651
595,-202.462,375.088,-110.782,-355.3703,363.5715,-130.19495
596,-203.402,375.088,-110.782,-360.09143,362.76413,-129.44795
597,-204.124,375.088,-110.782,-356.1306,368.99185,-128.13731
598,-205.02,375.088,-110.781,-356.82715,366.24612,-128.09238
599,-205.93,375.088,-110.781,-354.24792,366.84647,-127.99596
600,-206.133,375.088,-110.78,-354.76996,367.80508,-128.09164
601,-206.465,375.088,-110.77,-342.66437,373.4659,-127.38988
602,-206.87,375.088,-110.765,-351.53503,366.91318,-128.12369
603,-207.607,375.087,-110.761,-358.59406,367.6746,-127.46513
604,-208.503,375.085,-110.759,-357.74545,366.277,-126.642944
605,-209.514,375.083,-110.757,-348.76114,371.37094,-126.328
606,-210.41,375.081,-110.755,-342.98074,375.9869,-127.62648
607,-211.407,375.079,-110.754,-354.92056,369.31973,-126.83244
608,-212.476,375.078,-110.753,-353.542,379.45547,-127.02898
609,-212.881,375.078,-110.752,-354.77026,378.7775,-127.36296
610,-213.286,375.078,-110.752,-354.49622,377.37466,-126.903786
611,-213.733,375.078,-110.751,-349.07593,379.3862,-127.83947
612,-214.615,375.078,-110.75,-350.68463,374.27136,-127.753815
613,-215.684,375.078,-110.75,-351.52423,381.72214,-128.19153
614,-216.638,375.078,-110.749,-362.18115,380.40695,-127.549164
615,-217.693,375.078,-110.749,-365.02542,373.1271,-127.76742
616,-218.401,375.078,-110.745,-363.48938,378.70297,-127.88608
617,-219.557,375.078,-110.73,-356.7603,379.9484,-128.47235
618,-220.323,375.077,-110.728,-359.2849,375.8093,-127.90549
619,-220.93,375.076,-110.726,-359.8864,377.00305,-127.54468
620,-221.84,375.074,-110.724,-365.7421,366.57755,-127.18073
621,-222.967,375.072,-110.723,-381.2268,363.15457,-127.0981
622,-223.993,375.07,-110.721,-372.67554,367.12775,-128.06245
623,-225.135,375.068,-110.72,-365.56177,369.43808,-128.0915
624,-226.204,375.068,-110.719,-364.18976,368.70636,-128.0489
625,-227.345,375.068,-110.718,-377.4929,359.55972,-127.938354
626,-228.184,375.068,-110.717,-387.60565,355.12418,-128.12503
627,-228.675,375.068,-110.717,-372.48944,356.7092,-128.1248
628,-229.224,375.068,-110.717,-383.44763,355.0126,-128.34023
629,-230.178,375.068,-110.716,-365.7482,360.11404,-128.11708
630,-231.334,375.068,-110.7,-375.18393,358.55276,-128.35992
631,-232.23,375.068,-110.696,-377.385,361.2595,-129.25151
632,-233.357,375.067,-110.694,-378.68973,362.61572,-129.54367
633,-234.325,375.065,-110.692,-377.51593,359.5052,-130.16316
634,-235.755,375.062,-110.689,-386.1015,355.5311,-130.04321
635,-236.276,375.061,-110.689,-391.43402,351.16672,-130.39128
636,-236.955,375.059,-110.688,-390.55725,353.36603,-130.46278
637,-237.908,375.058,-110.687,-388.6552,355.90692,-130.32329
638,-239.064,375.058,-110.686,-384.52097,361.3431,-130.35802
639,-240.047,375.058,-110.685,-393.02734,350.63223,-130.67493
640,-241.174,375.058,-110.685,-396.39288,346.86404,-130.75827
641,-242.113,375.058,-110.684,-394.46936,347.81354,-130.67838
642,-243.255,375.058,-110.671,-397.5105,348.63867,-130.69945
643,-244.093,375.058,-110.665,-395.8789,344.01593,-131.12901
644,-244.527,375.058,-110.664,-385.23212,356.5824,-130.56978
645,-245.22,375.058,-110.662,-400.0729,347.72208,-131.49818
646,-246.275,375.056,-110.66,-396.75003,351.70273,-131.62115
647,-247.373,375.054,-110.658,-400.90417,348.86868,-130.91553
648,-248.284,375.052,-110.657,-398.92032,345.6393,-131.0671
649,-249.382,375.05,-110.656,-396.6076,345.13696,-131.0794
650,-250.408,375.048,-110.655,-392.2157,350.84048,-130.5623
651,-251.39,375.048,-110.654,-387.2299,345.7836,-130.1365
652,-251.939,375.048,-110.653,-383.44348,344.4258,-130.43042
653,-252.46,375.048,-110.653,-398.26624,338.81393,-130.33406
654,-253.038,375.048,-110.653,-403.0103,337.9625,-129.73196
655,-253.991,375.048,-110.652,-398.5429,341.65732,-129.72942
656,-255.09,375.048,-110.646,-403.662,337.32654,-129.7806
657,-256.159,375.048,-110.634,-389.29514,341.13513,-129.67912
658,-257.215,375.048,-110.631,-392.21957,341.4144,-129.66104
659,-258.054,375.048,-110.629,-395.80356,340.0058,-129.81535
660,-258.792,375.047,-110.627,-407.87134,335.48868,-130.47661
661,-258.922,375.046,-110.627,-402.4795,339.21396,-130.5764
662,-259.153,375.046,-110.627,-406.4901,335.65115,-130.3409
663,-260.166,375.044,-110.625,-408.64508,336.84094,-130.55818
664,-260.962,375.042,-110.624,-409.4444,337.5771,-130.12553
665,-261.916,375.04,-110.623,-401.73315,337.9081,-129.76767
666,-262.177,375.04,-110.623,-402.54773,337.97354,-129.86931
667,-263.073,375.038,-110.622,-404.64502,335.9821,-130.02248
668,-263.536,375.038,-110.622,-404.50793,340.44125,-129.92766
669,-263.941,375.038,-110.621,-400.8995,342.0633,-130.12549
670,-264.491,375.038,-110.621,-405.73782,339.69357,-129.86388
671,-265.012,375.038,-110.621,-402.7688,337.6998,-130.1277
672,-266.024,375.038,-110.62,-410.0641,334.41144,-129.98604
673,-266.863,375.038,-110.62,-402.16272,334.52023,-129.81657
674,-267.831,375.038,-110.604,-402.02643,335.8462,-129.6085
675,-268.757,375.038,-110.6,-392.97772,344.8832,-129.31757
676,-269.625,375.038,-110.598,-400.6334,337.71332,-129.51387
677,-270.594,375.038,-110.596,-402.82388,335.5466,-129.47488
678,-271.1,375.038,-110.595,-398.1565,341.36887,-129.97081
679,-271.462,375.037,-110.595,-393.89496,340.5148,-129.7459
680,-272.012,375.036,-110.594,-397.99475,340.73715,-129.89027
681,-272.315,375.035,-110.593,-398.31848,340.42615,-130.06906
682,-273.212,375.033,-110.592,-388.5988,346.71613,-129.81108
683,-274.095,375.031,-110.591,-394.272,344.85757,-130.06407
684,-274.847,375.03,-110.59,-390.57755,347.2232,-129.96736
685,-275.758,375.028,-110.59,-394.32028,342.36667,-130.71318
686,-276.539,375.028,-110.589,-398.41113,345.19623,-131.01244
687,-277.407,375.028,-110.589,-387.15353,349.35025,-130.6244
688,-278.29,375.028,-110.588,-383.77716,347.78433,-130.44987
689,-278.724,375.028,-110.588,-384.97302,347.1264,-130.57568
690,-279.027,375.028,-110.588,-379.7347,348.70682,-130.68727
691,-280.53,375.028,-110.569,-378.02545,349.09674,-130.54753
692,-281.369,375.028,-110.567,-383.5981,345.69888,-130.64435
693,-282.223,375.028,-110.565,-370.9624,353.6468,-130.05373
694,-283.149,375.028,-110.563,-368.83926,354.83432,-130.34254
695,-283.973,375.027,-110.562,-373.5741,347.76746,-130.09753
696,-284.61,375.026,-110.561,-368.8261,349.324,-129.67111
697,-285.449,375.024,-110.56,-361.89026,352.93906,-129.80434
698,-286.259,375.022,-110.559,-363.24017,352.95847,-129.96844
699,-286.779,375.021,-110.558,-363.51355,350.09845,-129.74768
700,-287.098,375.021,-110.558,-362.51367,351.56894,-129.83836
701,-287.416,375.02,-110.558,-362.79797,351.6861,-129.86807
702,-287.749,375.019,-110.557,-363.32037,354.89587,-129.83624
703,-288.342,375.018,-110.557,-358.79486,352.5795,-129.56938
704,-289.137,375.018,-110.557,-365.5793,349.40872,-130.0392
705,-289.759,375.018,-110.556,-356.74762,358.16827,-129.69008
706,-290.483,375.018,-110.556,-352.30557,359.65268,-129.5265
707,-291.249,375.018,-110.556,-351.22287,357.50952,-130.17004
708,-291.827,375.018,-110.547,-350.67725,357.5395,-130.21873
709,-292.564,375.018,-110.538,-356.4665,353.1235,-130.27263
710,-293.143,375.018,-110.536,-355.48395,354.91302,-130.34935
711,-293.577,375.018,-110.535,-355.37976,349.866,-130.30467
712,-293.721,375.018,-110.535,-346.7882,354.6459,-129.84119
713,-294.343,375.018,-110.533,-347.7465,356.76468,-129.94322
714,-294.676,375.018,-110.532,-349.9937,352.53305,-130.16762
715,-295.356,375.018,-110.531,-344.1852,354.9,-129.94847
716,-296.094,375.018,-110.53,-348.1579,351.2773,-129.99684
717,-296.586,375.018,-110.529,-355.67358,349.86386,-130.26524
718,-297.193,375.016,-110.528,-351.7478,350.49673,-130.34663
719,-297.945,375.015,-110.527,-353.48978,347.35226,-130.3434
720,-298.524,375.013,-110.527,-349.1413,347.73148,-130.18939
721,-299.175,375.012,-110.526,-357.8075,348.5268,-130.49377
722,-299.884,375.011,-110.525,-346.70972,351.5966,-130.1913
723,-300.564,375.009,-110.525,-344.30353,352.7964,-130.16808
724,-300.752,375.009,-110.525,-345.8671,354.07376,-130.61082
725,-301.084,375.008,-110.525,-340.39786,354.6762,-130.35786
726,-301.431,375.008,-110.525,-345.66272,354.3953,-130.48715
727,-301.692,375.008,-110.524,-350.586,354.1265,-130.81787
728,-302.314,375.008,-110.524,-354.35828,352.16916,-130.5537
729,-302.979,375.008,-110.524,-351.3906,353.93936,-130.8567
730,-303.63,375.008,-110.523,-348.3465,353.72247,-130.74782
731,-304.179,375.008,-110.512,-353.8492,357.04266,-131.25911
732,-304.858,375.008,-110.506,-345.91974,357.77185,-131.48651
733,-305.451,375.008,-110.504,-347.70016,357.569,-131.65428
734,-305.914,375.008,-110.503,-346.42926,357.59354,-131.52386
735,-306.478,375.008,-110.501,-355.44586,354.75772,-131.69093
736,-307.086,375.008,-110.5,-360.89066,355.30936,-131.8915
737,-307.679,375.008,-110.499,-367.9027,351.7475,-132.3467
738,-308.156,375.008,-110.498,-360.07053,354.82822,-132.43668
739,-308.778,375.008,-110.497,-362.4314,354.46695,-132.75717
740,-309.314,375.008,-110.496,-370.23456,354.24234,-133.11305
741,-309.878,375.006,-110.496,-377.1924,353.32196,-133.11906
742,-310.21,375.006,-110.495,-376.4643,351.66174,-132.8339
743,-310.644,375.005,-110.495,-377.71448,352.84857,-133.14484
